AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,WS_HR,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,PM2.5
12.7,0.39,4.1,9.7,13.8,23.9,21,1.9,0,78,1.3,183,178,1,11
14.8,0.59,14.6,19.5,34.1,20.4,29,0.5,0,71,1.6,157,195,1.1,21
17.1,0.47,8,16.3,24.3,29.5,30,0.3,0,63,1.6,215,328,0.7,16
19.4,0.54,7.4,21.9,29.4,40.7,43,0.7,0,54,2.6,332,352,1.4,19
21.6,0.5,5.9,19.5,25.5,52.1,33,1.3,0,41,2,342,347,1.2,19
23.3,0.38,3.6,12.5,16.2,59.5,23,0.9,0,33,2.1,3,14,1.9,17
23.3,0.3,2.6,9.2,11.8,66.3,25,1.5,0,34,4.5,3,36,1.8,15
23.3,0.29,1.9,7.7,9.6,71.9,26,1.4,0,38,3.4,356,340,1.6,16
23.4,0.34,1.8,11.2,13,68.7,27,1.3,0,41,2.5,355,359,1.5,17
21.6,0.43,2.2,18.8,21.1,59.8,39,2.3,0,53,2.2,327,323,2.3,20
20.3,0.47,1.4,23.9,25.3,51.9,38,0.9,0,58,2.4,297,256,0.7,20
19.1,0.54,1.7,27.8,29.6,33.1,37,0.6,0,65,3.2,222,188,1,20
17.7,0.54,3.2,26.6,29.8,29.8,33,1,0,71,2.6,198,190,1,22
16.7,0.47,3.7,21,24.7,22,18,1,0,74,1.9,194,199,1.2,17
16.1,0.4,2.7,16.3,19.1,23.1,18,1.1,0,75,1.7,174,144,1.1,13
15.6,0.32,2.4,10.6,13.1,26.2,16,1.6,0,77,1.5,160,134,1.4,9
15.2,0.28,1.7,10.2,11.9,25.8,13,1.2,0,77,1.4,150,143,1.2,9
14.8,0.26,1.5,7.2,8.7,24.9,21,1.3,0,76,1.3,143,140,0.9,19
14.4,0.26,0.6,5.1,5.7,28.3,16,1.2,0,77,1.1,169,145,1,10
14.1,0.26,0.6,4.9,5.5,27.8,15,1.4,0,77,1,174,137,0.9,11
13.7,0.3,0.5,8.4,8.9,21.8,18,0.5,0,79,1,141,139,0.6,9
13.5,0.27,0.6,6.1,6.8,26.4,16,0.8,0,80,1,135,136,0.9,12
13.3,0.3,0.4,6.5,6.9,25.2,20,0.9,0,80,0.9,134,129,0.9,11
13.2,0.34,0.6,9.2,9.9,23.4,21,0.9,0,81,0.9,130,137,1.2,13
14,0.42,2.7,11.8,14.6,24.1,21,0.8,0,78,1.1,152,189,1.5,17
15.9,0.45,6.1,12.4,18.6,28.2,21,0.9,0,71,1.3,168,173,1.1,11
18.5,0.47,4,12,16,33.7,22,0.4,0,62,1.6,218,199,0.8,16
20.8,0.47,3.3,13.3,16.7,49.4,29,0.8,0,55,1.6,304,297,1.3,14
22.8,0.43,1.8,10.8,12.6,63,27,0.9,0,48,1.5,320,328,1.8,17
23.8,0.37,0.9,8.4,9.3,76.5,32,1.2,0,42,1.4,282,241,1.6,21
24.5,0.46,0.6,11.9,12.6,94.2,38,1.9,0,40,1.7,325,342,2.7,32
24.1,0.51,0.8,15,15.9,103.3,50,2.6,0,43,2.5,348,350,3.1,39
23.3,0.56,0.6,15.8,16.5,107.9,59,2.1,0,48,2.5,344,314,2.8,41
22.5,0.54,0.4,15.1,15.6,98.8,58,2.2,0,49,2.5,327,358,2.5,41
21.4,0.71,0.5,26,26.5,81.7,64,1.4,0,53,3,351,14,0.6,41
20.4,0.9,0.5,36.2,36.7,59.4,64,0.3,0,58,3.4,49,146,0.6,47
18.5,0.9,2,38,40,38.9,58,1.5,0,68,2.1,187,178,1.5,44
17.3,0.64,0.7,22.7,23.4,46,49,1.4,0,73,1.9,203,208,1.4,42
16.7,0.67,0.7,20.1,20.9,41.5,46,1.3,0,76,1.7,180,171,1,38
16.5,0.6,0.2,17.4,17.6,40.3,46,1.3,0,78,1.5,186,191,1.4,38
16,0.53,0.3,12.8,13.1,37.7,47,1.1,0,80,1.4,194,185,1.1,32
15.6,0.49,0.3,9.6,10,35.1,44,1.3,0,81,1.5,186,177,1.5,33
15.3,0.41,1.2,6.7,8,33.4,40,1,0,82,2,191,194,0.9,27
15.1,0.39,0.7,6.5,7.2,27.8,31,1,0,82,1.9,181,139,0.5,22
14.8,0.42,1,8.4,9.4,29.3,35,0.9,0,82,1.9,171,180,1.6,26
14.6,0.34,1.1,4.4,5.5,34.2,27,1,0,82,2,148,140,1.3,22
14.7,0.42,1.2,6.4,7.7,34.5,27,1.2,0,80,2,146,165,1.1,25
14.7,0.57,6.6,19.6,26.3,18.7,32,1.1,0,79,2.1,160,86,0.6,23
15.3,1.04,26.2,33.1,59.4,10.9,34,0.6,0,76,2.8,110,114,0.9,27
17.4,0.99,28.4,36,64.4,16.9,45,0.7,0,67,3.3,91,137,0.8,25
20.2,0.53,8.5,23.6,32.1,41.3,35,0.4,0,51,3.4,71,23,0.7,19
22.9,0.49,5,20.5,25.5,54.7,36,0.3,0,44,3.3,346,295,2,19
24.5,0.68,5.4,25.8,31.2,64,44,1.4,0,43,2.9,315,311,2,21
25.9,0.59,3.2,20.7,24,87.9,44,1,0,41,2.5,332,259,1.5,26
25.4,0.38,2.8,20.3,23.1,65.6,40,2.7,0,43,2.5,331,326,3.3,14
24.3,0.4,2.9,21.6,24.5,54.8,36,2,0,46,2.4,331,320,2.3,11
23.1,0.54,2.2,30.6,32.8,37.9,40,2.2,0,50,2.5,318,318,1.8,14
22.1,0.83,3.3,43.4,46.8,20.7,34,0.9,0,54,3.5,334,182,1.2,20
20.4,0.92,10,45.4,55.4,11.4,33,1,0,64,3.1,181,184,1,24
19.5,0.79,6.3,40.5,46.9,14,32,1,0,67,3.2,168,182,1.4,18
19.1,0.7,3.5,34.9,38.4,14.6,30,0.4,0,71,3.1,160,339,0.4,21
19,0.8,5.9,37.7,43.7,8.6,22,0.4,0,75,3.4,182,188,1,16
18.4,0.63,4.9,30.5,35.4,8.8,21,0.7,0,78,3.2,178,163,0.6,17
17.9,0.61,3.6,29,32.6,6,30,0.4,0,80,1.9,188,183,0.8,19
17.4,0.5,2.2,19.1,21.3,8.8,18,0.5,0,82,1.3,180,187,1.1,15
16.8,0.44,2.1,15.3,17.4,10.5,16,0.5,0,83,1.2,190,289,0.4,17
16.8,0.29,1.6,9.1,10.7,14.4,11,1.1,0,84,1,194,198,1.6,9
16.9,0.32,1.3,7.8,9.1,12.3,16,0.9,0,85,0.8,145,140,1.1,8
18.1,0.28,1.3,8,9.3,21.9,11,1.3,0,84,0.8,135,145,1.4,9
18.9,0.36,2.2,12.9,15.2,22.3,10,1.1,0,82,0.7,122,64,1.2,9
20.4,0.66,9.3,22.1,31.5,18.9,12,1.1,0,76,0.9,71,91,1.5,8
22.7,0.39,4.2,10.5,14.8,35.4,11,2.3,0,65,0.9,125,130,2.4,7
24.2,0.27,3.1,7.3,10.5,39.9,19,1.9,0,58,0.5,93,74,2.8,4
24.7,0.24,3.3,7.3,10.7,41.4,15,2.3,0,55,0,89,73,3.3,8
25.3,0.23,3,5.3,8.3,44.5,15,2.9,0,52,0,81,73,3.1,7
26.6,0.26,2.7,5.4,8.1,45.3,10,1.8,0,46,0,110,89,2,7
26.1,0.27,2.6,6.6,9.2,46,18,1.5,0,46,0,56,32,2.7,5
25.2,0.28,2.5,8.7,11.2,41.4,21,1.4,0,52,0,67,91,1.6,7
24.6,0.33,3.3,11.2,14.5,39.4,23,2,0,53,0,114,139,3.4,6
23.4,0.26,1.8,7.5,9.4,43.1,15,2.9,0,58,0,122,119,3,8
23.1,0.33,2.1,9.2,11.4,39.8,13,2.4,0,60,0,110,74,2.4,7
22.2,0.54,2,18.6,20.6,31.1,23,1.1,0,68,0.2,59,46,1.6,14
21.7,0.47,1.9,15.1,17,32.4,20,1.3,0,73,0.2,76,97,2.3,14
21.8,0.28,1.7,7.5,9.3,39.2,9,2.2,0,68,0,133,135,2.4,11
21.5,0.32,1.5,10.4,12,36.4,13,1.8,0,68,0,110,128,2.4,7
21.3,0.29,1.4,8.2,9.7,39.7,11,1.7,0,69,0.1,116,105,2.1,8
21.2,0.29,1.3,7.1,8.4,43.7,23,1.7,0,72,0.2,93,84,2.4,13
21,0.26,1,4,5.1,47.5,19,1.7,0,75,1.5,91,91,2,19
21,0.21,1.6,2.8,4.5,47.1,24,1.8,0,75,1.5,84,80,2.3,14
20.8,0.2,1.5,2.8,4.4,45.2,21,1.8,0,76,1.7,95,82,1.9,12
20.3,0.19,1.6,2.5,4.1,44.3,16,1.8,0,79,1.7,77,88,2.2,13
20.5,0.18,1.6,2.5,4.1,40.3,17,1.4,0,77,1.6,73,82,1.6,10
20.7,0.2,1.4,4.2,5.6,37.6,16,1.4,0,73,1.6,105,98,1.7,4
20.2,0.3,2,13.7,15.8,25.7,15,0.9,0,76,1.7,89,61,1.4,7
20.5,0.46,5.4,16.8,22.3,22.8,12,0.9,0,76,1.8,87,83,1,12
22.9,0.49,7.6,16.3,23.9,25.5,33,1.5,0,66,1.9,94,87,2.5,10
24.6,0.25,4.1,8,12.2,40.2,21,2.1,0,59,1.4,108,103,3.1,8
26.1,0.21,2.9,4,6.9,44.3,16,2.7,0,52,1.1,122,107,3,7
26.9,0.24,2.7,4,6.8,47.9,15,3.4,0,49,1.1,122,122,4.4,5
27.6,0.22,2.4,3.7,6.1,47.7,17,3.3,0,48,1.2,127,127,3.6,4
27.7,0.19,2.2,2.9,5.1,48.1,12,4.2,0,46,1.1,134,129,4.5,6
27.2,0.18,2,2.1,4.2,48.4,16,4.6,0,47,1.1,136,136,4.6,8
26.3,0.2,2,2.5,4.5,46.3,14,4.5,0,49,1.1,147,147,5,10
25.1,0.21,2.1,3.6,5.7,43,15,3,0,52,1,139,121,1.7,9
24.2,0.3,2.5,7.7,10.3,38.7,15,1.6,0,56,1.1,115,131,2,6
23.4,0.33,2,7.8,9.8,38.3,11,2,0,60,1.1,120,92,2.3,5
23.2,0.33,2.5,8.9,11.4,37.4,15,1.7,0,61,1.1,92,113,1.9,5
23.2,0.29,2.1,7.2,9.4,39.6,12,1.6,0,61,1.1,92,76,2.4,7
23,0.27,1.7,8,9.8,37.6,16,2,0,61,1.1,66,76,2.3,6
23.1,0.25,2,7,9,38.8,6,2,0,60,1.2,69,65,2.3,5
23.1,0.23,1.6,5.8,7.5,38.8,8,2.9,0,60,1.2,128,133,3,4
22.7,0.23,1.7,7,8.8,36.1,9,2,0,64,1.3,120,113,2.5,5
22.5,0.2,0.1,3.8,4,38.8,11,2.2,0,67,1.3,120,126,2.8,7
22.1,0.2,0,3.8,3.6,37.6,11,1.4,0,68,1.3,123,154,0.9,6
22,0.2,0,4.3,4,37.8,10,1.4,0,69,1.3,128,148,1.6,8
21.5,0.22,0,5.9,5.6,30.4,10,0.8,0,68,1.3,171,148,1.1,10
21.1,0.39,0,7.4,7.3,25.6,8,0.9,0,68,1.5,167,161,1.5,9
20.8,0.39,1.2,10,11.3,22.2,13,1.7,0,70,1.6,168,173,2.3,10
21.4,0.55,6.1,15.1,21.3,19.5,9,1.5,0,69,1.9,167,175,1.7,6
23.7,0.63,13.4,23.5,37,20.3,18,0.8,0,64,2.1,132,102,1.1,6
26.1,0.35,5.1,12.6,17.8,32,11,1.1,0,57,1.9,169,183,1.9,4
27.8,0.24,1.5,6.6,8.1,39.7,13,0.7,0,51,1.9,37,43,1.8,3
28,0.33,2,11.2,13.2,39,16,1.6,0,49,2.3,317,329,4.5,5
24.9,0.77,7.1,33.1,40.3,42.3,64,2.8,0,63,3,330,349,1.7,43
24.2,0.77,2.9,35.7,38.6,49.1,73,1.7,0,66,3.3,348,335,1.3,58
23.9,0.87,2.6,46.3,48.9,37.2,92,1.8,0,67,3.2,346,342,1.9,69
23.9,0.87,4.5,46.1,50.6,41.3,100,1,0,68,3.4,337,354,1.4,74
24.3,0.94,2.2,48.8,51.1,47.4,106,1.3,0,67,3.7,309,326,0.8,79
23.9,1.08,1.6,52.1,53.7,32.9,100,1.8,0,68,3.5,326,318,2.1,80
22.8,1.16,2.3,54.9,57.3,9.5,86,1.1,0,73,3.7,342,330,1.1,62
22.6,1.3,11,60,71.1,3.8,77,0.7,0,74,4.4,328,20,0.6,62
22.4,1.43,19.1,58.5,77.6,3.8,82,0.6,0,76,4.3,188,169,1.4,62
21.5,1.38,16.3,51.1,67.4,3.4,86,0.7,0,80,3.8,196,192,0.9,67
20.8,1.06,8.8,40,48.9,3.9,76,1.2,0,82,3.6,188,195,1.3,57
20.3,0.78,3.8,28.7,32.6,6,54,1.3,0,83,3.1,183,182,1.1,40
20.1,0.59,1.8,19.5,21.3,8.5,42,1.5,0,82,2.1,187,164,1.2,43
20.1,0.48,1.8,12.9,14.7,8.8,37,1.1,0,82,1.4,187,181,0.9,22
20.1,0.5,2.5,14.8,17.4,7.1,34,1,0,82,1.4,186,175,1.1,24
20,0.46,2,13.5,15.5,6.4,27,1,0,82,1.5,189,188,1.3,23
20,0.43,1.6,12.6,14.3,5,25,0.6,0,83,1.6,213,217,0.8,17
20.1,0.6,4.3,21.7,26.1,3,40,0.3,0,82,2.4,257,219,0.7,27
20,0.61,11.2,18.8,30.1,3.6,32,0.6,0,82,2.6,215,200,1.3,25
20.1,0.63,16.2,18.7,34.9,5.4,34,0.8,0,83,3.3,254,269,1.2,29
20.8,0.9,12.8,36.8,49.6,16.5,64,1.2,0,78,5,310,326,1.6,53
21.4,0.8,6.8,30.2,37.1,33.2,41,1.6,0,76,3.1,330,334,1.8,39
22.1,0.66,5.6,24.5,30.2,39.6,41,1.2,0,74,2.1,350,335,1.9,27
23,0.63,5,23.6,28.7,47.1,44,1.2,0,70,1.7,335,341,1.9,33
24,0.64,4.8,24.1,28.9,54.5,47,1.3,0,66,1.7,321,332,1.8,35
24.5,0.52,4,19.4,23.4,53.5,41,1,0,64,1.8,27,13,1,30
24.2,0.41,2.8,12.7,15.6,47.4,25,1.3,0,67,1.5,36,20,1.8,21
23,0.52,2.8,14.5,17.4,43.5,30,1.5,0,72,1.1,23,55,2,19
21.7,0.48,1.9,13.6,15.6,43.1,22,1.3,0,76,1,52,104,2.4,14
20.7,0.45,1.8,13,14.8,38.2,12,1.3,0,80,0.9,59,99,2.4,12
20,0.47,2,14.6,16.6,34.4,16,1.4,0,81,0.8,66,81,2.1,11
19.5,0.41,2,14.8,16.8,33,22,1.2,0,81,1,97,114,2,8
19.1,0.35,1.6,11.3,13,35.6,16,1.2,0,82,1.3,85,98,1.9,10
18.9,0.32,1.5,9.6,11.1,37.2,13,1.2,0,83,1.4,84,101,1.4,9
18.8,0.31,1.1,9.5,10.6,36.7,15,1.2,0,83,1.3,100,95,1.2,8
18.8,0.28,1.4,8,9.4,37.4,12,1.2,0,83,1.1,97,90,1.3,8
18.8,0.25,1.2,5.7,6.9,40.2,12,1.2,0,82,1.1,112,99,1.5,6
18.6,0.22,0.7,5,5.8,40.1,7,1.2,0,84,1.2,116,145,1.3,3
18.5,0.22,0.7,4,4.8,36,4,0.4,0,85,1.2,30,319,1.5,3
17.3,0.23,0.7,4.2,5,37.4,8,2.1,1.6,87,1,310,307,2.1,3
16.7,0.21,0.7,3.7,4.4,38.4,8,1.7,1.6,89,0.8,311,306,1.7,3
16.4,0.23,0.9,6,7,33.6,9,1.1,0,89,1.5,290,274,1.7,4
16.2,0.29,1.2,9.7,10.9,30.5,6,0.9,0.4,90,1.2,218,246,0.8,2
16.3,0.32,1.4,12.7,14.2,28.2,1,0.5,0,90,1.3,268,316,0.7,4
16.6,0.37,2.4,16.1,18.6,26.9,3,0.6,0,89,1.4,270,330,0.7,4
16.8,0.42,2.5,20.5,23,21.8,20,1.3,0.2,88,1.3,302,296,1.1,6
17,0.46,4.8,22.7,27.5,20.4,14,0.7,0,88,1.5,235,283,1.3,4
17.2,0.36,3.8,20.4,24.3,23.6,14,1.2,0,87,1.9,278,279,1.5,7
17.2,0.31,2.6,15.8,18.4,30.1,13,1.5,0.2,87,1.7,288,279,2.1,10
17.1,0.29,2,14,16,31.3,15,1.7,0,87,1.6,298,326,2.6,8
16.8,0.3,1.9,13.8,15.8,32.7,10,1,0,87,1.3,307,334,1.4,6
16.7,0.35,1.7,15.9,17.7,30.1,22,0.4,0,87,1.2,175,171,1.3,5
16.7,0.38,2.1,19.9,22,24.2,17,0.4,0,89,1.2,238,309,1.1,10
16.6,0.43,1.4,22.9,24.3,19.1,14,1,0,89,1.2,312,284,0.9,10
16.6,0.43,1.1,22.9,24.1,17.7,15,0.7,0.8,91,1.1,307,303,1.1,13
16.8,0.41,1,18,19.1,25.3,12,0.2,0,91,1.2,116,117,1.4,10
17.2,0.32,1.3,10.4,11.8,37.3,9,1.4,0,88,1.1,114,98,1.9,8
17.4,0.29,1,9.6,10.6,38,19,1.5,0,85,1,107,104,2,9
17.3,0.27,1.2,7.8,9.1,40.2,16,1.5,0,84,0.9,100,89,2.1,12
17.4,0.25,0.7,7.7,8.5,41.3,9,1.3,0,81,0.8,88,93,1.5,7
17.5,0.24,0.5,6.3,6.8,42.5,19,1,0,80,1.4,112,130,1.2,7
17.4,0.2,0.3,5.1,5.4,42.4,12,0.5,0,79,1.3,75,26,1.2,7
17.4,0.2,0.2,4.5,4.7,35.7,12,0.5,0,79,1.3,71,115,0.8,5
17.3,0.19,0.3,4.4,4.7,39,16,0.7,0,80,1.4,117,119,1.1,5
17,0.19,0.5,3.2,3.7,40.3,21,1.1,0,81,1.2,109,103,1.1,9
16.9,0.21,0.5,3.6,4.2,37.3,11,0.7,0,82,1.3,52,27,1,8
16.9,0.22,0.4,4.8,5.3,35.8,13,1.4,0,81,1.2,76,79,1.9,6
16.8,0.24,0.7,5.9,6.6,30.1,23,1.2,0,82,1.2,107,107,1.3,5
17,0.27,1,7.7,8.7,29.3,18,1.5,0,82,1.2,99,94,1.7,8
17.5,0.27,1.6,7.9,9.6,33.4,19,1.6,0,80,1.4,83,78,2.5,8
17.9,0.28,1.8,8.1,10,34.6,16,1.6,0,78,1.5,92,83,1.6,7
18.7,0.28,2,7.1,9.1,34,15,1,0,76,1.7,16,10,1.3,9
19.5,0.3,2.7,8.6,11.4,35.9,16,1,0,72,1.9,358,354,1.5,11
18.9,0.4,1.7,12,13.7,33.9,25,1.8,0,75,1.7,331,318,1.6,12
19.3,0.38,2.2,11.7,13.9,34.5,24,0.8,0,74,1.9,54,85,2,12
19.6,0.31,1.6,8.4,10.1,36.6,17,1.1,0,73,1.9,67,43,1.2,13
20.3,0.32,1.5,8.8,10.4,34.6,21,0.9,0,73,1.7,14,17,1.5,9
19.7,0.38,1.2,15.3,16.5,27.7,23,1,0,75,2.6,48,30,1,14
18.8,0.5,1.3,24.1,25.4,18.1,20,1.1,0,78,2.2,41,46,1.3,12
18.2,0.5,2.4,25.4,27.9,13.3,23,0.8,0,81,2,56,104,1,13
18,0.53,4.9,23.1,28.1,6.7,19,0.9,0,83,2,118,119,1.1,14
17.7,0.54,5.9,22.6,28.5,6.9,20,0.9,0,84,2,116,129,1.3,14
17.6,0.46,2.9,19.4,22.3,10.3,18,1,0,84,1.8,114,124,1.1,9
18.3,0.58,16.3,11.7,28,6.8,15,0.8,0,85,2,144,132,1.2,9
24,0.89,11,33.8,44.8,42.7,60,1.3,0,66,2.4,350,359,1.7,47
25.9,0.53,4.3,15.4,19.7,57.3,43,1.8,0,61,1.4,304,332,3,31
26.4,0.39,2.4,9.9,12.4,62,37,2.3,0,59,1.1,308,310,3,19
26.9,0.35,2,8.1,10.1,65.4,34,2.1,0,58,1,286,289,2.6,21
26.5,0.39,2,10.2,12.3,60.2,36,1.9,0,59,1.1,307,304,1.9,19
26,0.38,2,10.9,13,53.8,38,2.1,0,61,1.1,290,287,3,23
25.2,0.38,1.5,8.4,10,51.1,28,1.4,0,63,0.7,302,314,1,16
24.3,0.89,6.2,26,32.2,28.9,30,0.1,0,66,0.8,75,168,1,21
22.8,0.93,8.9,32.1,41,12.3,36,1.2,0,74,1.1,165,163,1.6,19
22.4,0.53,3.3,15.4,18.8,24.1,26,1.8,0,76,0.9,161,147,1.4,17
22.3,0.63,3.6,19.8,23.4,17.7,28,1.3,0,77,0.8,156,164,2.4,17
21.9,0.5,2.5,11.9,14.4,19.5,19,1,0,79,0.7,185,173,0.9,16
21.6,0.51,3.2,15.4,18.7,12.5,30,0.9,0,81,0.6,159,173,1,16
21.4,0.65,7,23.3,30.4,4.3,35,0.4,0,82,1.4,120,154,0.6,23
21.4,0.39,2.8,9.9,12.7,10.2,30,0.5,0,82,1.5,207,312,1.2,21
21,0.38,2.1,12.8,14.9,23.4,24,1.2,0,79,1.9,324,331,1.8,19
20.8,0.29,1.8,7.7,9.6,29.4,24,0.8,0,79,1.7,0,352,1.2,18
20.1,0.26,1.8,3.9,5.8,39.4,21,1.1,0.8,83,1.1,57,47,2.8,14
17.9,0.31,2,4.1,6.1,30.4,4,1.4,4.4,85,1.2,29,46,1.8,7
16,0.3,2.5,4.7,7.2,35.7,5,1.2,2,85,1.3,47,66,2.4,2
15.3,0.43,3.4,10.6,14.1,29.8,7,1.2,0.2,84,1.4,87,123,2.3,5
15,0.48,4.7,13.7,18.4,24.4,9,1.5,0.2,85,1.3,103,72,2.3,5
14.9,0.43,4.2,12.8,17,26.2,8,1.7,1,84,1.3,115,108,2.1,3
15,0.41,4.9,12.6,17.5,28.2,9,1.2,0.2,85,1.3,89,70,1.2,3
15.3,0.39,4,10.2,14.2,32.1,8,1,0,85,1.3,53,69,2.2,3
15.3,0.41,4,10.8,14.8,32.7,7,1.3,0,85,1.3,87,93,2.1,3
15.2,0.39,4.1,10.9,15.1,32.6,9,1.3,0,84,1.3,83,42,1.5,0
15,0.38,4.2,12.8,17.1,26.2,7,0.9,0,85,1.3,95,73,1.5,2
14.9,0.36,4.3,14.3,18.6,31.6,7,0.9,0.4,86,1.6,84,50,1.2,3
14.7,0.4,3.3,15.1,18.4,31.3,5,0.9,0,86,1.6,78,57,1.6,6
14.7,0.47,3.4,17.3,20.8,30.2,17,1.2,0,86,1.8,83,83,2.2,8
14.8,0.52,3.2,16.9,20.1,31,13,1.2,0,85,1.5,99,93,1.3,7
14.8,0.44,3,14.5,17.6,33.1,8,1.3,0.2,85,1.7,105,107,1.2,8
14.7,0.39,3,12.7,15.8,33.9,16,0.7,0,86,1.5,85,98,1,9
14.8,0.38,2.9,13.3,16.3,33.1,6,0.9,0,86,1.4,96,105,1.7,8
15,0.32,2.6,10,12.7,36.2,10,1.1,0.2,83,1.3,100,113,2,7
15.2,0.24,2.1,4.2,6.3,42.9,21,1.7,0,79,1.3,114,132,2.4,8
15.1,0.23,1.9,2.5,4.4,44.1,23,2.2,0.2,79,1.5,133,137,3.3,10
15.2,0.2,1.2,2.3,3.5,45.3,20,3,0.2,79,1.1,139,141,3.2,10
15.1,0.21,1,2,3,44.8,28,2.8,0,80,1,138,137,2.7,8
15.2,0.21,0.8,2.5,3.3,43.8,24,1.3,0.2,80,1.1,123,124,1.3,11
15.5,0.2,0.8,2.8,3.7,44.4,27,1.9,0,79,1,131,126,2.1,15
15.8,0.21,0.8,4.1,5,42.2,28,1.6,0,78,1.1,115,115,1.6,13
15.5,0.26,1.2,9.3,10.6,34.7,21,1.7,0,81,1.1,113,126,2.2,10
15.8,0.46,3,18.2,21.3,25.7,25,1.5,0,82,1.3,115,123,2.1,13
16.5,0.47,4.3,19.5,23.9,25.6,28,1.8,0,79,1.5,120,128,1.7,10
17.1,0.37,3.5,19.7,23.2,26.1,35,1.7,0,77,1.5,107,68,1.9,11
17.3,0.28,2.4,14.7,17.1,33.6,34,2.1,0,76,1.6,93,93,2.9,10
17.6,0.34,3.5,17.3,20.8,29.5,31,2.1,0,77,1.5,89,89,2,10
17.8,0.34,3.2,14.3,17.5,31.9,23,2.1,0,77,1.5,86,87,3.2,13
17.8,0.31,3.6,15.8,19.4,30.2,19,1.7,0,78,1.5,86,86,2.4,10
18,0.33,3.9,18.5,22.4,27.6,17,1.3,0,78,1.5,84,93,1.3,5
18.1,0.36,3.8,20.1,24,22.8,16,1.3,0,79,1.5,87,89,1.3,2
18.1,0.43,3.9,22.2,26.2,20.1,13,1.4,0,80,1.6,72,29,1.5,8
17.8,0.53,4.2,28.7,33,15.2,23,1.3,0,82,1.7,56,70,1.8,8
17.7,0.56,4,27.9,31.9,14.7,17,1.5,0,84,1.7,61,69,1.5,12
17.9,0.57,4.8,27.4,32.3,13.8,15,1.1,0,84,1.9,72,56,1.1,9
18,0.55,4.2,27.8,32,11.7,17,0.4,0,84,1.9,84,332,0.6,8
17.9,0.55,2.8,26,28.8,11.4,13,0.4,0,85,1.9,332,292,1,5
17.8,0.55,3.2,25.6,28.9,5.6,17,0.4,0,84,2,193,151,0.8,6
17.6,0.57,5.4,24.3,29.8,5,21,0.5,0,85,2.1,162,158,0.9,8
17.2,0.6,8.3,22.5,30.9,3.1,19,0.5,0,87,1.6,282,213,1.3,14
17.3,0.49,2.2,19,21.2,5.4,23,0.5,0,87,1.9,259,320,1.8,17
17.3,0.41,1.4,17.9,19.3,9.6,36,1.4,0,87,1.8,305,256,1.6,23
17.2,0.3,1,11.6,12.7,18.2,34,0.9,0,87,1.7,259,246,0.9,24
17.1,0.31,1.3,9.7,11.1,18.6,26,1,0,87,1.5,165,146,1.2,22
17.1,0.36,2.1,12,14.1,10.9,32,0.8,0.4,88,1.5,124,84,1,20
16.9,0.47,6.6,18.7,25.4,5,30,0.4,0,89,1.7,325,284,1,24
17,0.55,11.6,22.8,34.4,5.6,27,1.1,0,89,2.3,287,258,1,21
17,0.72,10.8,24.2,35.1,7,28,1.5,0,89,2.1,315,310,1.9,23
16.8,0.79,12.1,27.8,39.9,6.7,47,1.2,0,89,2.3,316,310,1.1,31
17,0.67,17.6,28.9,46.5,7.7,48,0.8,0,89,2.5,299,256,0.5,37
17.7,0.76,21.1,26.5,47.6,11.4,53,0.4,0,88,2.3,137,7,1.3,32
19.5,0.91,21,29.8,50.9,17.6,38,0.8,0,83,2.4,3,353,1.3,33
19.7,0.75,9.3,45,54.4,9.7,55,1.3,0,77,3.4,321,321,1.2,33
19.4,1.01,18.8,49.1,68,4.3,57,1,0,79,3.2,338,321,1.1,41
19.3,1.24,29.9,49.9,79.9,3.4,63,0.8,0,79,3.8,306,275,1.1,39
19.2,1.1,32.4,47.7,80.2,3.3,64,0.6,0,81,3.8,191,286,0.4,40
19,1.12,37.9,43.9,81.8,3.1,54,0.4,0,83,3.7,192,173,1,42
18.7,1.14,38.9,40.1,79.1,3.1,53,0.5,0.2,86,3.6,178,160,0.9,32
18.5,1.02,31.3,33,64.3,2.7,42,0.4,0,88,3.3,209,144,1.5,31
18.3,0.85,19.4,30.8,50.3,2.7,37,0.7,0.2,89,2.9,161,139,1.1,30
18.2,0.91,16.1,32,48.2,2.7,41,0.5,0.2,89,2,41,351,0.8,31
17.8,0.6,7.2,24.8,32,3.6,28,0.6,0.2,89,1.8,76,9,1.2,23
17.4,0.37,1.5,15.3,16.9,19.4,20,0.8,0,89,1.7,40,342,1.2,22
17.6,0.3,1.1,7.3,8.4,32.3,14,0.8,0,88,1.3,63,96,1.2,11
17.9,0.33,1,7,8.1,27.8,10,0.9,0,86,1.1,115,82,1.2,13
18.1,0.3,1,6.2,7.3,31.6,11,0.7,0,85,0.9,92,115,0.5,8
18.4,0.36,1.5,10.6,12.2,28,11,0.8,0,83,0.9,106,103,1.8,4
19.1,0.54,4.4,16.7,21.1,26.7,11,1.7,0,82,1,89,80,2.7,4
20.4,0.53,5.5,14.8,20.4,32.9,11,2.2,0,78,1.1,79,79,2.7,3
21.7,0.43,4.4,11.7,16.2,37,12,2.7,0,73,0.9,75,80,2.7,1
22.9,0.44,4.5,12,16.5,38.3,14,1.9,0,69,0.9,80,82,2.7,2
